user_id,account_age_days,transaction_amount,transaction_hour,payment_method,is_international,device_type,transactions_last_1h,transactions_last_24h,previous_fraud_flag,is_fraud
4234,886,20.77,1,paypal,0,desktop,3,4,0,0
1018,612,5.82,0,card,0,desktop,1,6,0,0
4441,561,26.18,4,paypal,0,desktop,2,4,0,0
3311,201,104.66,7,card,0,mobile,1,4,0,0
3841,948,185.08,3,paypal,0,mobile,0,5,0,0
1112,258,22.25,18,paypal,0,mobile,1,10,0,0
4559,480,13.79,4,paypal,0,desktop,3,7,0,0
4398,888,166.02,4,card,0,desktop,0,1,0,0
1541,178,43.69,23,card,0,mobile,4,6,0,0
3694,757,363.14,15,card,1,desktop,1,6,0,1
1578,123,150.35,21,mpesa,0,mobile,3,10,0,0
2088,342,47.48,17,card,0,mobile,3,6,0,0
4363,171,41.02,10,mpesa,0,desktop,4,7,0,1
1024,845,89.0,16,card,0,desktop,1,6,0,0
2572,648,9.89,2,mpesa,0,mobile,3,9,0,0
3048,59,15.02,17,paypal,0,mobile,2,5,0,0
3958,705,23.21,3,paypal,0,desktop,4,3,0,0
2572,465,178.85,18,card,0,desktop,1,6,1,1
1140,780,86.55,8,mpesa,0,desktop,2,5,0,0
2767,260,1.27,4,paypal,0,desktop,2,6,0,0
1647,373,134.33,3,paypal,0,mobile,0,9,0,0
4972,973,66.13,15,mpesa,1,mobile,2,3,0,0
3235,95,85.81,9,card,0,mobile,2,9,0,0
4199,125,28.91,8,paypal,0,mobile,1,4,0,0
1200,41,96.3,15,card,0,mobile,1,4,0,0
4198,891,464.47,19,card,0,mobile,0,7,0,0
1256,254,9.15,21,mpesa,0,mobile,0,8,0,0
4747,7,40.08,16,mpesa,0,mobile,1,5,0,0
1546,471,33.41,17,paypal,0,desktop,1,5,0,0
3241,728,34.29,14,mpesa,0,desktop,2,7,0,0
3750,511,57.11,19,paypal,0,mobile,0,3,0,0
4175,581,204.52,8,paypal,0,desktop,2,4,0,0
4606,69,292.83,5,paypal,1,mobile,1,7,0,0
4336,81,27.11,5,card,0,mobile,2,8,0,0
1801,542,93.96,10,card,0,desktop,0,9,0,0
1941,585,121.57,19,mpesa,0,mobile,1,10,0,0
4455,262,88.53,2,mpesa,0,desktop,1,8,1,1
4331,89,68.32,22,paypal,0,mobile,1,7,0,0
1413,915,25.58,11,paypal,0,mobile,6,5,0,0
3014,208,80.38,14,card,0,desktop,1,7,0,0
2381,213,61.54,6,card,0,desktop,4,5,0,0
2098,834,190.5,21,paypal,0,mobile,2,8,0,0
4426,266,173.07,17,paypal,0,desktop,3,4,1,0
4655,912,17.26,21,mpesa,0,desktop,2,10,0,0
4842,293,11.12,14,paypal,0,desktop,2,8,1,0
1909,207,286.52,7,paypal,1,desktop,4,6,0,0
1187,333,92.02,21,paypal,0,desktop,1,4,0,0
4756,77,234.06,8,card,0,mobile,2,5,1,0
3015,288,7.19,14,card,0,mobile,0,9,0,0
2313,47,89.72,15,mpesa,0,desktop,1,8,1,0
3092,622,93.03,19,mpesa,1,desktop,4,10,1,1
4644,200,236.54,2,mpesa,0,mobile,2,8,0,0
3130,427,12.33,4,paypal,0,desktop,0,5,0,0
2146,210,33.0,2,paypal,0,desktop,1,5,0,0
1357,888,62.61,1,card,0,desktop,2,10,0,0
2551,420,241.05,1,paypal,0,mobile,1,9,0,0
2089,154,335.4,3,paypal,0,mobile,1,6,0,0
3983,522,590.79,2,card,0,mobile,1,6,0,0
2680,415,383.87,8,mpesa,0,desktop,1,8,0,0
3422,353,0.72,22,paypal,0,desktop,1,3,0,0
1161,157,5.87,21,card,0,mobile,2,7,0,0
4817,261,19.16,11,card,1,desktop,3,7,0,0
4451,77,51.48,23,mpesa,0,desktop,3,7,0,0
4727,769,212.58,8,card,0,desktop,1,7,0,0
4429,983,267.81,18,mpesa,0,mobile,1,5,0,0
4259,488,24.82,11,mpesa,1,desktop,3,5,0,0
3369,131,116.0,15,mpesa,0,mobile,1,8,0,0
1449,579,299.19,22,mpesa,0,desktop,3,9,0,0
2497,455,74.77,0,mpesa,0,desktop,3,6,0,0
2036,740,13.12,9,card,0,desktop,3,6,0,0
3231,163,73.46,22,paypal,0,mobile,0,9,0,0
3158,15,56.55,9,mpesa,0,desktop,2,6,0,0
2950,232,103.43,3,mpesa,0,desktop,0,5,1,0
3555,195,69.29,10,paypal,0,mobile,1,5,0,0
2313,861,2.1,21,paypal,0,desktop,4,2,0,0
3342,542,613.87,10,mpesa,0,desktop,1,5,0,0
4522,359,94.11,10,paypal,0,desktop,2,9,0,0
3951,850,77.01,21,mpesa,0,mobile,1,3,0,0
2238,331,371.12,5,card,1,mobile,1,9,0,0
1973,427,20.33,14,paypal,0,mobile,0,6,0,0
1631,497,25.17,1,paypal,0,desktop,1,9,0,0
4965,828,198.04,20,card,0,desktop,2,6,0,0
2590,486,36.27,22,paypal,0,mobile,1,5,0,0
2050,808,192.67,21,card,0,mobile,1,3,0,0
4701,449,38.02,2,mpesa,0,mobile,1,4,0,0
3780,413,4.05,4,paypal,0,mobile,2,4,0,0
4302,330,87.33,23,paypal,0,mobile,1,8,0,0
2588,732,26.28,10,card,0,mobile,1,5,0,0
4878,889,170.18,20,mpesa,0,mobile,0,7,0,0
3368,991,123.0,11,mpesa,0,desktop,1,5,0,0
3960,147,308.62,2,card,0,desktop,1,5,1,1
4304,259,183.34,8,paypal,0,mobile,0,7,0,0
2693,292,23.93,2,paypal,0,desktop,2,4,0,0
1436,811,193.23,1,card,0,mobile,0,1,0,0
3828,143,123.18,5,card,0,desktop,1,9,0,0
2556,993,132.66,23,card,0,desktop,3,8,0,0
4474,937,214.24,5,paypal,0,mobile,1,7,0,0
2076,747,102.35,16,card,0,desktop,1,3,0,0
4858,627,75.28,7,mpesa,1,desktop,2,7,0,0
4384,365,121.48,0,card,0,desktop,2,4,0,0
2304,90,42.45,7,mpesa,1,desktop,2,4,0,1
3773,720,24.19,21,mpesa,0,mobile,3,9,0,0
3078,164,115.04,14,card,0,mobile,2,4,0,0
3384,481,31.97,17,mpesa,0,desktop,3,3,0,0
1182,84,9.99,12,paypal,0,desktop,1,3,0,0
4094,77,0.07,7,card,0,mobile,0,5,0,0
3591,673,112.48,19,paypal,0,desktop,1,7,0,0
2469,517,53.96,17,paypal,1,mobile,2,6,0,0
4145,485,167.47,12,mpesa,0,desktop,4,9,0,0
4081,590,56.43,13,paypal,0,desktop,1,6,0,0
4555,603,79.86,14,paypal,0,desktop,0,1,0,0
2479,599,62.72,5,card,0,mobile,1,3,0,0
2589,782,126.18,0,card,0,desktop,1,7,0,0
2587,104,52.83,6,paypal,0,mobile,0,5,0,0
1659,452,398.14,0,mpesa,1,mobile,1,5,0,0
1159,487,330.14,14,mpesa,0,mobile,1,5,0,0
4953,339,226.09,5,card,0,mobile,0,2,0,0
4085,687,303.54,4,card,0,desktop,0,6,0,0
4249,566,71.55,11,card,0,mobile,1,5,0,0
3459,900,92.26,2,mpesa,0,mobile,1,4,0,0
4949,478,162.62,21,card,0,mobile,1,5,0,0
2011,723,142.94,19,paypal,0,mobile,0,9,0,0
1052,607,265.62,13,mpesa,0,desktop,1,6,0,0
3455,223,151.19,5,paypal,0,mobile,3,7,0,0
3894,9,739.03,3,card,0,mobile,0,11,0,1
2045,53,51.42,14,mpesa,0,mobile,1,4,0,0
2053,77,214.77,16,card,0,mobile,2,5,0,0
3750,718,143.53,4,mpesa,1,desktop,3,8,0,0
3307,503,141.08,23,card,1,mobile,0,4,0,0
2228,316,47.31,5,mpesa,0,desktop,3,1,0,0
4130,814,184.79,9,mpesa,0,mobile,2,2,0,0
2494,822,276.76,8,mpesa,0,desktop,0,2,0,0
3823,842,29.59,3,paypal,0,mobile,1,3,1,1
2489,624,117.86,8,card,0,mobile,2,6,0,0
2035,863,59.74,7,card,0,mobile,0,7,0,0
4702,165,547.32,2,mpesa,0,mobile,2,4,0,0
2950,279,78.2,21,paypal,0,desktop,1,6,0,0
4361,27,31.1,19,mpesa,0,mobile,0,5,0,0
1849,70,57.72,0,card,0,desktop,1,4,0,0
4831,218,127.3,19,card,1,mobile,1,4,0,0
1353,962,9.5,4,mpesa,0,mobile,1,8,0,0
4710,365,111.04,2,mpesa,0,desktop,0,10,0,0
2098,701,321.23,3,mpesa,1,mobile,2,8,0,0
3920,845,227.94,22,card,0,desktop,1,4,0,0
2739,947,8.41,23,mpesa,0,mobile,2,7,0,0
4632,306,602.3,18,mpesa,0,mobile,2,4,0,0
4662,124,143.97,14,card,0,desktop,0,4,0,0
2464,19,21.25,18,mpesa,0,mobile,3,2,0,0
1990,257,1.5,15,paypal,1,desktop,2,5,0,0
2264,296,22.55,22,card,0,mobile,1,6,0,0
4065,928,218.55,7,mpesa,0,mobile,2,4,0,0
2884,22,2.63,13,mpesa,0,desktop,1,2,0,0
4225,880,31.86,4,card,0,mobile,3,9,0,0
2809,989,169.91,0,card,0,mobile,1,11,0,0
4167,450,105.86,18,paypal,1,desktop,1,3,0,0
4797,552,183.2,4,mpesa,1,desktop,0,10,0,1
3341,550,164.52,2,mpesa,0,mobile,2,9,0,0
3256,48,6.23,16,mpesa,0,desktop,2,6,0,0
4414,695,267.64,6,card,0,desktop,0,6,0,0
2111,587,30.9,16,card,1,desktop,1,2,0,0
1817,721,96.73,12,card,0,mobile,1,4,0,0
2799,183,124.04,21,mpesa,0,mobile,2,7,0,0
2960,435,22.16,21,mpesa,0,mobile,0,8,0,0
3437,107,448.73,13,card,0,desktop,0,3,1,1
3372,188,80.37,22,paypal,0,mobile,2,5,0,0
3987,776,7.12,11,mpesa,0,mobile,3,7,0,0
1888,86,332.25,10,paypal,0,mobile,3,7,0,0
2855,836,105.9,0,card,0,mobile,1,5,0,0
2180,843,144.15,2,mpesa,0,mobile,4,4,0,0
1667,456,89.38,11,paypal,0,desktop,0,9,0,0
4722,137,216.03,8,mpesa,0,desktop,3,8,0,0
1632,858,4.04,1,paypal,0,desktop,0,6,0,0
3624,898,37.5,13,mpesa,1,mobile,1,4,0,1
2642,336,76.11,4,paypal,0,desktop,1,6,0,0
4730,607,9.56,2,paypal,0,mobile,2,6,0,0
1136,838,146.86,11,card,0,desktop,2,6,0,0
2946,757,60.04,11,card,0,mobile,1,5,0,0
2697,469,38.2,20,paypal,0,mobile,3,8,0,0
1427,602,0.41,6,mpesa,0,desktop,3,8,0,0
2475,571,152.68,0,paypal,1,desktop,1,5,1,1
3659,403,215.35,2,mpesa,0,desktop,1,6,0,0
4921,540,60.31,10,mpesa,0,desktop,0,4,0,0
3958,72,99.67,12,mpesa,0,mobile,2,6,0,0
1818,782,31.0,21,mpesa,0,mobile,1,5,0,0
3188,24,116.81,22,card,0,mobile,2,7,0,0
2106,624,1.47,9,paypal,0,desktop,2,7,0,0
3224,812,80.48,18,mpesa,0,mobile,1,2,0,0
1197,485,124.01,3,card,1,mobile,3,4,0,0
3671,56,300.41,21,mpesa,0,mobile,3,2,0,0
4639,986,57.62,4,mpesa,0,mobile,1,5,0,0
2995,223,173.88,10,card,1,desktop,2,4,0,0
3738,632,109.26,8,card,0,desktop,1,2,0,0
4492,179,314.1,12,mpesa,0,desktop,0,6,0,0
3448,800,60.98,16,paypal,0,desktop,3,4,0,0
4769,434,46.12,14,card,1,mobile,2,6,0,0
1470,937,261.79,12,paypal,0,mobile,1,4,0,0
3265,450,6.06,20,mpesa,0,desktop,2,8,0,0
2948,793,17.6,10,mpesa,0,desktop,2,7,0,0
1928,884,10.32,0,mpesa,1,desktop,2,4,0,0
4899,492,222.27,7,mpesa,0,mobile,1,7,0,0
3010,189,1.28,22,mpesa,0,desktop,1,6,0,0
4800,578,237.36,4,mpesa,0,mobile,1,5,0,0
3679,810,72.02,21,paypal,0,mobile,1,11,0,0
3998,961,0.48,15,card,0,desktop,3,10,0,0
1905,420,61.63,3,mpesa,0,desktop,0,6,0,0
3222,249,24.81,18,card,0,desktop,1,4,0,0
1022,588,117.51,17,paypal,0,desktop,3,6,0,0
4796,649,136.49,22,mpesa,0,desktop,0,4,0,0
4988,164,80.22,1,mpesa,0,desktop,1,1,0,0
1234,745,4.96,12,card,0,mobile,0,7,0,0
4084,255,128.1,15,card,0,desktop,2,6,1,1
2124,476,221.45,21,card,0,desktop,1,4,0,0
1928,806,152.89,7,mpesa,0,mobile,2,6,0,0
4607,417,212.61,18,card,0,mobile,4,3,0,0
4947,170,26.85,2,card,0,mobile,3,2,0,0
1522,317,263.67,18,paypal,0,desktop,1,7,0,0
2808,174,46.67,16,mpesa,1,mobile,1,6,0,0
4523,470,1.62,8,mpesa,0,mobile,3,2,0,0
1430,345,222.48,20,mpesa,0,desktop,2,9,0,0
1792,445,341.31,20,card,0,desktop,0,4,0,0
2629,18,127.9,22,paypal,0,mobile,2,5,0,0
2736,70,31.59,16,card,0,desktop,3,4,0,0
1532,338,34.8,0,mpesa,0,desktop,1,8,0,0
4923,628,75.42,3,card,0,desktop,4,6,0,1
4026,592,273.74,22,mpesa,0,mobile,2,6,0,0
2746,527,19.45,14,card,0,desktop,0,5,0,0
2675,688,209.83,11,card,0,desktop,1,10,0,0
2316,456,41.32,16,mpesa,0,mobile,1,6,0,0
3857,269,198.4,11,card,1,mobile,7,9,0,1
1912,631,303.49,15,mpesa,0,mobile,2,6,0,0
2124,811,66.93,12,card,0,mobile,3,6,0,0
2525,188,54.51,10,card,0,desktop,1,5,1,0
2327,569,194.47,14,card,0,desktop,3,5,0,0
3918,711,90.47,15,mpesa,1,desktop,0,3,0,0
3587,529,138.41,5,card,1,desktop,2,8,0,0
2023,434,117.01,10,card,0,desktop,1,11,0,0
2576,288,19.91,14,paypal,0,desktop,3,7,0,0
2378,918,223.56,4,paypal,0,desktop,1,4,0,0
4374,567,26.15,2,mpesa,0,mobile,5,6,1,1
2519,499,323.09,1,mpesa,0,desktop,0,8,0,0
2681,441,34.61,0,mpesa,0,desktop,1,6,0,0
4839,781,158.86,14,mpesa,0,mobile,1,10,0,0
2997,303,40.2,1,card,0,desktop,2,7,0,0
1226,87,45.89,19,card,0,mobile,2,4,0,0
2259,830,44.53,5,mpesa,0,mobile,1,8,0,0
1872,438,165.35,11,mpesa,0,desktop,2,5,0,0
1891,541,97.65,20,paypal,0,mobile,2,7,0,0
2478,22,257.42,15,mpesa,1,desktop,2,7,0,0
2036,833,44.07,13,paypal,0,mobile,3,10,0,0
3257,797,141.32,3,mpesa,0,mobile,1,6,0,0
3788,560,167.78,7,mpesa,1,desktop,1,9,0,0
1396,517,19.71,11,card,0,desktop,1,4,0,0
2123,762,61.42,22,mpesa,0,mobile,2,5,0,0
3078,675,79.12,13,paypal,0,mobile,4,8,0,0
3945,503,52.75,19,card,1,desktop,3,5,1,1
4599,714,46.65,12,paypal,0,desktop,1,5,0,0
1648,467,139.16,4,mpesa,0,mobile,0,8,0,0
1328,101,29.18,11,card,0,desktop,2,6,0,0
4237,583,148.29,9,paypal,0,mobile,0,7,0,0
2482,942,328.09,20,mpesa,0,desktop,2,6,0,0
4893,675,99.94,18,paypal,0,desktop,2,6,0,0
1951,685,113.44,12,mpesa,0,mobile,1,10,0,0
3005,141,8.57,8,paypal,1,desktop,1,5,0,0
3016,138,239.83,10,mpesa,0,mobile,1,9,0,0
4171,578,40.33,4,paypal,1,mobile,2,1,0,1
3668,710,114.56,12,card,0,mobile,1,4,0,0
2878,840,464.23,9,mpesa,0,mobile,1,3,0,1
2196,228,108.61,17,mpesa,0,desktop,4,2,0,1
2772,281,154.79,14,paypal,0,desktop,1,7,0,0
1161,684,70.72,19,mpesa,0,mobile,0,6,0,0
4976,828,7.47,11,card,0,desktop,0,3,0,0
2751,431,191.7,3,paypal,0,desktop,3,6,0,0
1775,40,4.28,4,paypal,0,desktop,2,12,0,0
4334,519,144.74,7,paypal,0,desktop,2,4,0,0
2827,686,2.78,4,card,0,desktop,0,3,0,0
3321,663,237.93,0,card,0,desktop,2,10,0,0
4074,211,20.59,17,mpesa,0,mobile,4,13,0,1
2051,302,86.65,18,paypal,0,desktop,0,3,0,0
3373,86,109.1,18,card,0,desktop,3,5,0,0
1939,397,73.4,9,mpesa,0,mobile,2,8,0,0
4220,253,50.0,21,card,0,mobile,1,7,0,0
1539,533,75.69,8,card,0,mobile,0,10,0,0
3535,769,44.77,0,card,0,desktop,1,9,0,0
1821,891,69.18,21,mpesa,0,mobile,2,5,0,0
2461,915,53.35,19,card,0,mobile,0,8,0,0
2088,381,100.22,2,card,0,desktop,1,6,0,0
1355,444,32.61,12,card,0,mobile,1,5,0,0
4604,33,537.49,5,paypal,0,desktop,0,6,0,0
4323,260,83.39,5,card,0,desktop,1,4,0,0
1234,234,25.9,17,paypal,0,desktop,2,12,0,0
3274,515,77.8,4,card,0,desktop,0,7,0,0
2548,859,241.56,16,paypal,0,desktop,1,7,0,0
4384,308,2.65,2,card,0,desktop,1,4,0,0
3096,739,136.57,4,paypal,0,desktop,2,3,0,0
1117,796,95.28,2,paypal,0,desktop,0,8,0,0
3101,70,22.3,22,paypal,0,mobile,2,8,0,0
2673,454,204.11,12,card,0,mobile,1,7,0,0
3612,439,55.23,14,mpesa,0,desktop,0,4,0,0
2067,825,41.74,16,paypal,0,desktop,3,2,0,0
4886,364,211.32,14,paypal,0,desktop,3,5,0,0
3100,983,122.11,4,paypal,1,desktop,4,5,0,0
4657,766,274.24,21,paypal,0,desktop,1,9,0,0
1557,481,119.27,13,paypal,0,mobile,0,10,0,0
4596,144,162.03,10,mpesa,0,mobile,0,4,0,0
4748,24,217.27,13,card,0,desktop,2,8,1,1
4173,965,6.76,6,mpesa,0,mobile,2,5,0,0
2815,425,179.56,2,card,0,mobile,0,8,0,0
4841,746,114.14,22,mpesa,0,desktop,0,7,0,0
3005,845,8.64,19,card,0,desktop,3,6,0,0
4920,175,85.25,9,paypal,0,desktop,3,7,0,0
3915,844,10.33,10,card,0,mobile,2,9,0,0
1397,325,159.79,5,card,1,desktop,2,3,0,1
4209,869,94.89,4,paypal,1,desktop,2,6,0,0
1674,671,368.39,19,paypal,1,desktop,1,9,0,0
4992,860,24.27,21,card,0,mobile,0,9,1,0
1386,348,111.78,12,card,1,mobile,2,5,1,0
3158,798,28.53,11,paypal,0,desktop,4,7,0,0
3661,18,114.25,18,mpesa,1,desktop,0,3,0,0
3064,44,153.9,18,paypal,0,mobile,2,8,0,0
4851,155,153.75,20,card,0,mobile,2,10,0,0
4253,867,202.54,4,card,0,desktop,1,8,0,0
1883,922,230.53,19,card,0,desktop,2,6,0,0
4607,377,9.65,20,paypal,0,mobile,2,7,0,0
1540,743,50.46,8,paypal,1,mobile,0,5,0,0
1170,883,139.43,3,mpesa,0,mobile,2,4,0,0
3456,828,82.84,14,card,0,mobile,3,3,0,0
1739,402,25.39,2,card,1,mobile,3,9,0,0
2401,225,96.55,22,paypal,0,desktop,1,8,0,0
4259,217,62.8,6,card,1,desktop,3,7,0,0
3905,568,59.32,23,mpesa,0,desktop,0,8,0,0
3277,31,199.13,19,paypal,0,mobile,3,5,0,0
4904,869,62.83,19,card,0,desktop,2,6,0,0
4923,59,3.22,13,paypal,0,desktop,2,11,0,0
1118,892,7.18,13,paypal,1,desktop,0,6,0,0
4227,898,232.76,8,mpesa,1,desktop,2,6,0,0
3831,353,388.08,22,paypal,0,mobile,1,5,0,0
4758,935,139.93,2,card,0,desktop,0,3,0,0
3512,445,54.38,8,mpesa,0,mobile,2,3,0,0
3151,235,334.84,20,paypal,0,desktop,1,11,0,0
4675,107,130.45,3,card,0,mobile,0,11,0,0
3745,191,223.2,16,paypal,0,desktop,2,4,0,0
2995,992,174.22,5,paypal,0,desktop,0,5,0,0
4866,530,57.2,15,mpesa,0,mobile,0,4,0,0
4573,913,78.17,17,mpesa,0,mobile,1,8,0,0
4764,738,24.71,12,mpesa,0,mobile,2,5,0,0
2705,679,41.44,6,mpesa,0,mobile,2,8,0,0
2722,583,180.68,2,card,0,desktop,1,8,0,0
3222,874,269.29,5,paypal,0,desktop,1,9,0,0
4805,566,154.68,23,mpesa,0,mobile,2,8,0,0
3792,245,75.1,2,card,0,desktop,5,3,0,0
2697,995,10.86,11,mpesa,1,desktop,1,6,0,0
2444,862,7.04,4,paypal,0,desktop,2,8,0,0
4205,76,56.27,21,mpesa,0,mobile,0,5,0,0
4462,547,74.79,16,paypal,0,desktop,2,6,0,0
2759,267,112.72,9,paypal,0,desktop,0,3,0,0
2524,317,0.78,6,card,0,mobile,0,6,0,0
1664,812,549.34,3,mpesa,0,mobile,2,7,0,0
1032,121,54.3,9,mpesa,0,desktop,1,6,0,0
3102,836,226.14,6,paypal,0,desktop,1,8,0,0
3566,25,91.88,22,mpesa,0,mobile,2,5,0,0
3803,432,16.77,10,paypal,0,desktop,1,6,0,0
4896,160,191.68,20,card,0,mobile,3,7,0,0
4709,596,148.47,7,mpesa,0,desktop,2,7,0,0
3059,114,89.95,7,paypal,0,mobile,2,4,0,0
2551,735,86.72,4,mpesa,0,mobile,0,6,0,0
1719,900,10.99,4,mpesa,0,desktop,1,6,0,0
3602,502,128.0,6,card,0,mobile,1,9,0,0
3420,166,290.63,21,paypal,0,desktop,3,8,0,0
1483,703,11.75,3,card,0,desktop,2,7,0,0
1972,175,36.7,1,card,0,desktop,1,4,0,0
4718,1,279.11,23,card,0,desktop,0,9,0,0
4299,899,40.15,18,paypal,0,desktop,3,7,0,0
3670,741,127.34,1,paypal,0,mobile,2,2,0,0
1306,86,91.84,15,mpesa,0,desktop,2,8,0,0
1456,574,108.86,11,paypal,0,desktop,1,11,0,0
3207,320,64.5,14,card,0,desktop,3,10,0,0
1330,401,42.8,9,paypal,0,mobile,2,6,0,0
3823,382,5.97,22,mpesa,1,mobile,1,5,0,0
1224,718,163.64,5,card,1,mobile,4,11,0,1
4030,617,164.49,23,mpesa,0,mobile,2,5,1,0
3776,318,133.3,12,paypal,0,desktop,0,4,0,0
4575,803,123.82,5,mpesa,1,desktop,0,2,0,1
2479,250,33.52,22,mpesa,0,mobile,0,2,0,0
4116,525,2.71,1,paypal,0,mobile,0,6,0,0
4285,675,198.48,13,mpesa,0,mobile,1,4,0,0
2082,555,81.07,17,paypal,0,mobile,1,5,0,0
1643,898,43.98,5,card,0,desktop,3,6,0,0
1615,952,12.9,18,mpesa,0,mobile,0,9,0,0
1194,623,7.77,13,card,0,desktop,0,2,0,0
4996,717,51.48,12,paypal,0,desktop,1,4,0,0
1488,896,196.01,7,paypal,1,mobile,2,9,0,0
3204,256,301.19,4,mpesa,0,desktop,0,3,0,0
3657,307,272.47,12,mpesa,0,desktop,1,3,0,0
2249,950,303.09,5,paypal,0,mobile,1,3,0,0
3459,144,285.96,21,paypal,0,desktop,3,10,0,0
4276,658,89.9,18,card,0,mobile,3,2,0,0
2102,391,29.73,10,card,0,mobile,1,5,1,0
2147,813,191.97,15,mpesa,0,mobile,0,7,0,0
3518,676,28.85,4,mpesa,1,desktop,2,7,0,1
2241,169,37.31,11,mpesa,0,desktop,2,4,0,0
1515,990,31.87,16,mpesa,0,mobile,1,6,0,0
2625,298,86.83,1,mpesa,1,mobile,2,7,0,0
2127,233,46.6,9,mpesa,0,desktop,1,4,0,0
1392,903,20.09,14,mpesa,0,desktop,2,4,0,0
1630,271,72.43,18,mpesa,1,mobile,0,7,0,1
4716,60,248.49,19,card,0,desktop,0,6,0,0
2847,296,101.43,16,paypal,0,desktop,4,12,0,0
3655,467,252.78,18,paypal,0,desktop,0,3,0,0
1979,235,26.16,18,mpesa,0,desktop,2,8,0,0
1433,677,21.92,12,paypal,0,desktop,1,7,0,0
4402,706,102.84,12,mpesa,0,mobile,1,4,0,0
4214,234,74.68,15,card,0,mobile,2,1,0,0
4871,368,129.52,21,mpesa,1,mobile,3,4,0,0
3587,695,189.95,20,card,0,mobile,0,5,0,0
1277,845,166.98,2,card,0,mobile,1,6,0,0
1232,232,342.22,3,card,0,mobile,4,4,0,0
2552,873,60.95,6,mpesa,1,desktop,1,4,0,0
2594,491,27.74,2,card,0,desktop,1,8,0,0
2113,619,96.06,8,mpesa,0,mobile,2,6,0,0
4563,503,14.08,7,card,0,desktop,2,6,0,0
4270,890,40.9,17,card,1,mobile,4,6,0,0
3409,735,27.97,20,paypal,0,mobile,1,1,0,0
4512,592,60.61,13,mpesa,0,mobile,0,5,0,0
1025,746,14.15,19,paypal,0,desktop,3,5,0,0
4096,381,3.88,4,card,0,desktop,1,6,0,0
2417,696,128.33,2,paypal,1,desktop,2,7,0,0
3554,428,113.07,9,card,1,desktop,2,8,0,0
4372,697,147.87,10,paypal,0,mobile,0,10,0,0
4410,646,129.59,16,paypal,0,desktop,2,5,0,0
3314,732,14.56,7,mpesa,0,desktop,0,2,0,0
1460,800,41.28,8,mpesa,0,desktop,1,9,0,0
4764,364,16.65,7,paypal,0,mobile,1,6,0,0
3503,202,222.16,19,paypal,1,mobile,2,8,0,0
4431,882,164.88,1,mpesa,0,desktop,1,5,0,0
2091,146,27.01,3,card,0,desktop,4,4,0,0
2006,836,50.1,15,card,1,desktop,1,4,0,1
3910,639,407.96,8,card,0,mobile,1,6,0,0
4483,457,108.22,8,card,0,desktop,1,6,0,0
2994,135,193.83,20,paypal,0,mobile,1,8,0,0
1490,626,36.88,4,card,0,mobile,1,7,0,0
4904,264,28.29,2,paypal,0,desktop,1,11,0,0
2072,64,183.85,13,paypal,1,mobile,5,7,0,0
4758,491,138.95,14,card,0,desktop,1,8,0,0
3611,647,137.1,5,card,1,desktop,1,5,0,0
4173,41,96.53,15,card,0,desktop,1,6,0,0
1215,296,99.5,22,mpesa,0,desktop,0,7,0,0
4509,3,159.68,9,paypal,0,mobile,3,7,0,0
2723,913,37.77,13,card,0,desktop,3,5,0,0
2592,706,52.21,11,mpesa,0,desktop,1,7,1,0
3606,975,246.35,8,paypal,1,mobile,3,2,0,0
1158,110,44.33,22,paypal,0,mobile,0,3,0,0
3536,221,94.84,18,paypal,0,desktop,2,5,0,0
1685,370,145.54,11,card,0,mobile,2,9,0,0
4313,368,1139.49,12,card,0,desktop,0,6,0,0
3841,436,68.57,22,paypal,1,desktop,3,4,0,0
2776,918,67.05,12,paypal,1,desktop,1,7,0,0
4953,4,221.87,16,mpesa,0,mobile,2,7,0,0
3052,244,196.48,1,mpesa,0,desktop,1,7,0,0
4667,902,157.6,19,paypal,0,mobile,1,7,0,0
2843,166,74.66,22,mpesa,0,mobile,3,6,0,0
3408,26,46.98,8,paypal,0,desktop,0,6,0,1
3506,395,112.6,20,mpesa,0,desktop,0,4,0,0
3295,474,250.71,7,paypal,0,desktop,3,8,0,0
2589,17,258.27,6,card,0,mobile,0,2,0,0
2696,728,13.78,4,paypal,1,mobile,1,8,0,0
3993,92,67.11,18,card,0,desktop,0,6,0,0
3469,483,75.0,2,paypal,0,mobile,1,5,0,0
2946,543,455.93,12,card,0,mobile,1,8,0,0
4809,205,135.98,5,mpesa,1,mobile,3,9,0,0
3062,502,62.76,10,card,1,desktop,2,6,0,0
3783,931,3.17,3,mpesa,1,desktop,3,12,0,0
4644,400,100.0,2,paypal,0,mobile,1,5,0,0
2145,207,12.12,3,mpesa,0,mobile,3,11,0,0
3324,619,215.82,2,mpesa,0,desktop,1,4,0,0
2581,146,167.57,12,mpesa,0,mobile,0,7,1,0
3500,879,74.06,14,paypal,1,mobile,1,6,0,0
4461,101,67.29,11,card,0,desktop,2,9,0,0
4365,880,273.16,14,mpesa,0,desktop,0,4,0,0
4645,830,40.84,10,paypal,0,desktop,1,6,0,0
3645,880,34.37,10,mpesa,0,mobile,1,6,0,0
3493,241,336.01,12,card,1,desktop,1,5,0,0
3257,923,198.81,11,mpesa,0,mobile,4,5,0,0
4661,759,206.19,5,mpesa,0,desktop,0,2,0,0
3761,163,26.06,22,mpesa,0,desktop,1,7,0,0
3349,884,18.56,19,card,0,desktop,3,4,0,0
